,t,x,y,status,evt
246,0.246,0.3098902,-0.19940828,True,1
247,0.247,0.26946974,-0.20210232,True,1
248,0.248,0.3098902,-0.13742891,True,1
249,0.249,0.3045005,-0.14281864,True,1
250,0.25,0.3233637,-0.12665111,True,1
251,0.251,0.31797397,-0.15359809,True,1
252,0.252,0.34761664,-0.15629213,True,1
253,0.253,0.30719617,-0.16707158,True,1
254,0.254,0.3287534,-0.18593478,True,1
255,0.255,0.27216378,-0.19132286,True,1
256,0.256,0.3287534,-0.19671258,True,1
257,0.257,0.35300472,-0.22635525,True,1
258,0.258,0.27216378,-0.23174332,True,1
259,0.259,0.24252278,-0.19132286,True,1
260,0.26,0.32605773,-0.1589878,True,1
261,0.261,0.2667757,-0.15359809,True,1
262,0.262,0.2748595,-0.19132286,True,1
263,0.263,0.24521682,-0.16976562,True,1
264,0.264,0.25330222,-0.2290493,True,1
265,0.265,0.3098902,-0.17515534,True,1
266,0.266,0.29641673,-0.18054506,True,1
267,0.267,0.2937227,-0.19671258,True,1
268,0.268,0.26138598,-0.14820836,True,1
269,0.269,0.24252278,-0.18862882,True,1
270,0.27,0.29641673,-0.19940828,True,1
271,0.271,0.25599626,-0.18054506,True,1
272,0.272,0.26408002,-0.1509024,True,1
273,0.273,0.2748595,-0.2155758,True,1
274,0.274,0.2586903,-0.16976562,True,1
275,0.275,0.26138598,-0.1832391,True,1
276,0.276,0.23174332,-0.19671258,True,1
277,0.277,0.25599626,-0.19132286,True,1
278,0.278,0.26138598,-0.2290493,True,1
279,0.279,0.291027,-0.16168185,True,1
280,0.28,0.25599626,-0.20479636,True,1
281,0.281,0.28833297,-0.12126139,True,1
282,0.282,0.23982874,-0.20749204,True,1
283,0.283,0.3287534,-0.19671258,True,1
284,0.284,0.24521682,-0.19132286,True,1
285,0.285,0.24252278,-0.14820836,True,1
286,0.286,0.28294325,-0.1724613,True,1
287,0.287,0.25330222,-0.1589878,True,1
288,0.288,0.25599626,-0.18862882,True,1
289,0.289,0.2748595,-0.1589878,True,1
290,0.29,0.24521682,-0.24521682,True,1
291,0.291,0.2667757,-0.22096552,True,1
292,0.292,0.291027,-0.19940828,True,1
293,0.293,0.30180645,-0.22365956,True,1
294,0.294,0.291027,-0.22096552,True,1
295,0.295,0.2667757,-0.18593478,True,1
296,0.296,0.3233637,-0.1589878,True,1
297,0.297,0.23713306,-0.17784938,True,1
298,0.298,0.2802492,-0.14820836,True,1
299,0.299,0.19132286,-0.22365956,True,1
300,0.3,0.2856373,-0.15359809,True,1
301,0.301,0.23443902,-0.12934515,True,1
302,0.302,0.30180645,-0.09162037,True,1
303,0.303,0.26946974,-0.13473487,True,1
304,0.304,0.23982874,-0.11587166,True,1
305,0.305,0.29641673,-0.12665111,True,1
306,0.306,0.22096552,-0.14281864,True,1
307,0.307,0.2586903,-0.11856735,True,1
308,0.308,0.26408002,-0.08892469,True,1
309,0.309,0.2748595,-0.061977714,True,1
310,0.31,0.23443902,-0.08084092,True,1
311,0.311,0.28833297,-0.045810185,True,1
312,0.312,0.22635525,-0.1077879,True,1
313,0.313,0.26408002,-0.09162037,True,1
314,0.314,0.26408002,-0.018863212,True,1
315,0.315,0.26946974,-0.026946975,True,1
316,0.316,0.2748595,-0.024252936,True,1
317,0.317,0.29641673,-0.08623065,True,1
318,0.318,0.2155758,-0.067367435,True,1
319,0.319,0.23713306,-0.0323367,True,1
320,0.32,0.26138598,-0.024252936,True,1
321,0.321,0.18862882,-0.04042046,True,1
322,0.322,0.28833297,-0.035030738,True,1
323,0.323,0.23443902,-0.021557251,True,1
324,0.324,0.25330222,-0.08623065,True,1
325,0.325,0.2290493,-0.0754512,True,1
326,0.326,0.22096552,-0.0323367,True,1
327,0.327,0.24521682,-0.024252936,True,1
328,0.328,0.24521682,-0.024252936,True,1
329,0.329,0.27755353,-0.018863212,True,1
330,0.33,0.18862882,-0.005389724,True,1
331,0.331,0.23982874,-0.018863212,True,1
332,0.332,0.2155758,-0.0080837635,True,1
333,0.333,0.2937227,-0.016167527,True,1
334,0.334,0.2856373,-0.045810185,True,1
335,0.335,0.2290493,-0.016167527,True,1
336,0.336,0.28294325,0.005389724,True,1
337,0.337,0.2479125,0.026946975,True,1
338,0.338,0.23713306,-0.0646734,True,1
339,0.339,0.25599626,-0.024252936,True,1
340,0.34,0.2479125,-0.010779448,True,1
341,0.341,0.2802492,-0.043114502,True,1
342,0.342,0.2479125,-0.035030738,True,1
343,0.343,0.25330222,-0.05119991,True,1
344,0.344,0.19671258,-0.048504226,True,1
345,0.345,0.23443902,-0.07275716,True,1
346,0.346,0.2748595,-0.043114502,True,1
347,0.347,0.23174332,0.0080837635,True,1
348,0.348,0.2586903,-0.05389395,True,1
349,0.349,0.30719617,-0.035030738,True,1
350,0.35,0.2155758,-0.05658799,True,1
351,0.351,0.2667757,-0.018863212,True,1
352,0.352,0.2667757,-0.018863212,True,1
353,0.353,0.2667757,-0.061977714,True,1
354,0.354,0.2479125,-0.11048194,True,1
355,0.355,0.31258425,-0.035030738,True,1
356,0.356,0.27755353,-0.026946975,True,1
357,0.357,0.25599626,-0.0646734,True,1
358,0.358,0.23982874,-0.09162037,True,1
359,0.359,0.26408002,-0.09431441,True,1
360,0.36,0.23982874,-0.08623065,True,1
361,0.361,0.2479125,-0.05119991,True,1
362,0.362,0.2802492,-0.070061475,True,1
363,0.363,0.2748595,-0.12126139,True,1
364,0.364,0.26408002,-0.10239818,True,1
365,0.365,0.27216378,-0.043114502,True,1
366,0.366,0.26946974,-0.05658799,True,1
367,0.367,0.3287534,-0.07275716,True,1
368,0.368,0.29911077,-0.10239818,True,1
369,0.369,0.23713306,-0.09970414,True,1
370,0.37,0.30180645,-0.09431441,True,1
371,0.371,0.2748595,-0.09431441,True,1
372,0.372,0.25330222,-0.1077879,True,1
373,0.373,0.28294325,-0.07275716,True,1
374,0.374,0.28294325,-0.09970414,True,1
375,0.375,0.24521682,-0.08353496,True,1
376,0.376,0.2856373,-0.07275716,True,1
377,0.377,0.27755353,-0.048504226,True,1
378,0.378,0.26946974,-0.048504226,True,1
379,0.379,0.22635525,-0.09162037,True,1
380,0.38,0.29911077,-0.09700845,True,1
381,0.381,0.2586903,-0.0323367,True,1
382,0.382,0.22635525,-0.029641015,True,1
383,0.383,0.19132286,-0.07814688,True,1
384,0.384,0.21288176,-0.08892469,True,1
385,0.385,0.2586903,-0.059283674,True,1
386,0.386,0.2479125,-0.08353496,True,1
387,0.387,0.2479125,-0.061977714,True,1
388,0.388,0.22635525,-0.08892469,True,1
389,0.389,0.27755353,-0.067367435,True,1
390,0.39,0.27755353,-0.0323367,True,1
391,0.391,0.2479125,-0.05658799,True,1
392,0.392,0.28294325,-0.059283674,True,1
393,0.393,0.26138598,-0.05389395,True,1
394,0.394,0.19401854,-0.09970414,True,1
395,0.395,0.2479125,-0.1077879,True,1
396,0.396,0.23982874,-0.035030738,True,1
397,0.397,0.25599626,-0.048504226,True,1
398,0.398,0.2155758,-0.05119991,True,1
399,0.399,0.16976562,-0.043114502,True,1
400,0.4,0.21826984,-0.0026940396,True,1
401,0.401,0.23174332,-0.04042046,True,1
402,0.402,0.19132286,-0.021557251,True,1
403,0.403,0.19401854,-0.0646734,True,1
404,0.404,0.20210232,-0.026946975,True,1
405,0.405,0.20479636,-0.08892469,True,1
406,0.406,0.24521682,-0.026946975,True,1
407,0.407,0.21288176,-0.070061475,True,1
408,0.408,0.18862882,-0.024252936,True,1
409,0.409,0.28833297,-0.029641015,True,1
410,0.41,0.21826984,-0.043114502,True,1
411,0.411,0.26138598,-0.016167527,True,1
412,0.412,0.21288176,-0.05119991,True,1
413,0.413,0.23443902,-0.018863212,True,1
414,0.414,0.20210232,-0.0026940396,True,1
415,0.415,0.2155758,-0.026946975,True,1
416,0.416,0.24521682,-0.005389724,True,1
417,0.417,0.21288176,0.037726425,True,1
418,0.418,0.23443902,-0.005389724,True,1
419,0.419,0.20210232,0.0026940396,True,1
420,0.42,0.2748595,0.010779448,True,1
421,0.421,0.20749204,0.0,True,1
422,0.422,0.2155758,-0.04042046,True,1
423,0.423,0.23174332,-0.018863212,True,1
424,0.424,0.28833297,0.0080837635,True,1
425,0.425,0.2290493,0.05389395,True,1
426,0.426,0.27755353,0.029641015,True,1
427,0.427,0.29911077,0.024252936,True,1
428,0.428,0.26408002,0.0,True,1
429,0.429,0.25060654,0.018863212,True,1
430,0.43,0.20749204,0.035030738,True,1
431,0.431,0.26408002,-0.024252936,True,1
432,0.432,0.27755353,0.059283674,True,1
433,0.433,0.2667757,-0.0080837635,True,1
434,0.434,0.23443902,-0.010779448,True,1
435,0.435,0.2748595,0.029641015,True,1
436,0.436,0.23713306,-0.035030738,True,1
437,0.437,0.26946974,0.026946975,True,1
438,0.438,0.27755353,0.05658799,True,1
439,0.439,0.27216378,0.05119991,True,1
440,0.44,0.25599626,0.0,True,1
441,0.441,0.2937227,0.005389724,True,1
442,0.442,0.28833297,0.0323367,True,1
443,0.443,0.23174332,0.0080837635,True,1
444,0.444,0.24521682,0.016167527,True,1
445,0.445,0.2667757,0.048504226,True,1
446,0.446,0.26138598,-0.018863212,True,1
447,0.447,0.2479125,0.0323367,True,1
448,0.448,0.25060654,0.021557251,True,1
449,0.449,0.21826984,0.09162037,True,1
450,0.45,0.27755353,0.043114502,True,1
451,0.451,0.22096552,0.0,True,1
452,0.452,0.26408002,0.05658799,True,1
453,0.453,0.2290493,0.018863212,True,1
454,0.454,0.28294325,0.0323367,True,1
455,0.455,0.25330222,0.0,True,1
456,0.456,0.23443902,0.005389724,True,1
457,0.457,0.2290493,-0.010779448,True,1
458,0.458,0.24521682,0.0080837635,True,1
459,0.459,0.22635525,0.029641015,True,1
460,0.46,0.2586903,0.045810185,True,1
461,0.461,0.26946974,0.07275716,True,1
462,0.462,0.23443902,0.029641015,True,1
463,0.463,0.21826984,-0.029641015,True,1
464,0.464,0.2479125,0.0026940396,True,1
465,0.465,0.28833297,0.013473487,True,1
466,0.466,0.23443902,0.005389724,True,1
467,0.467,0.23982874,0.0080837635,True,1
468,0.468,0.20210232,0.018863212,True,1
469,0.469,0.2586903,-0.029641015,True,1
470,0.47,0.27216378,0.026946975,True,1
471,0.471,0.26408002,0.013473487,True,1
472,0.472,0.21288176,-0.05389395,True,1
473,0.473,0.23174332,-0.0080837635,True,1
474,0.474,0.25599626,-0.048504226,True,1
475,0.475,0.2290493,0.043114502,True,1
476,0.476,0.2586903,-0.021557251,True,1
477,0.477,0.26138598,0.0,True,1
478,0.478,0.2479125,-0.05119991,True,1
479,0.479,0.23443902,-0.04042046,True,1
480,0.48,0.2479125,-0.013473487,True,1
481,0.481,0.26946974,-0.026946975,True,1
482,0.482,0.26946974,-0.0323367,True,1
483,0.483,0.2586903,-0.010779448,True,1
484,0.484,0.291027,-0.029641015,True,1
485,0.485,0.23713306,-0.005389724,True,1
486,0.486,0.27755353,-0.018863212,True,1
487,0.487,0.23713306,-0.037726425,True,1
488,0.488,0.23174332,-0.029641015,True,1
489,0.489,0.22635525,-0.045810185,True,1
490,0.49,0.25060654,-0.05658799,True,1
491,0.491,0.24252278,-0.05658799,True,1
492,0.492,0.2155758,-0.045810185,True,1
493,0.493,0.26408002,-0.067367435,True,1
494,0.494,0.23174332,0.018863212,True,1
495,0.495,0.22365956,0.0,True,1
496,0.496,0.2586903,-0.043114502,True,1
497,0.497,0.2802492,-0.0026940396,True,1
498,0.498,0.23982874,0.018863212,True,1
499,0.499,0.2586903,0.016167527,True,1
500,0.5,0.24521682,0.021557251,True,1
501,0.501,0.24252278,0.013473487,True,1
502,0.502,0.21826984,-0.016167527,True,1
503,0.503,0.21288176,0.035030738,True,1
504,0.504,0.26138598,0.045810185,True,1
505,0.505,0.22096552,0.05658799,True,1
506,0.506,0.23982874,0.059283674,True,1
507,0.507,0.27755353,0.09431441,True,1
508,0.508,0.22096552,0.070061475,True,1
509,0.509,0.27755353,0.09700845,True,1
510,0.51,0.25599626,0.05119991,True,1
511,0.511,0.24521682,0.08084092,True,1
512,0.512,0.2802492,0.12395543,True,1
513,0.513,0.291027,0.14820836,True,1
514,0.514,0.25599626,0.12126139,True,1
515,0.515,0.2856373,0.16707158,True,1
516,0.516,0.2155758,0.08353496,True,1
517,0.517,0.22635525,0.11856735,True,1
518,0.518,0.22635525,0.08353496,True,1
519,0.519,0.25060654,0.07275716,True,1
520,0.52,0.33144745,0.0754512,True,1
521,0.521,0.26946974,0.061977714,True,1
522,0.522,0.22365956,0.05119991,True,1
523,0.523,0.2290493,0.05389395,True,1
524,0.524,0.28294325,0.018863212,True,1
525,0.525,0.291027,0.029641015,True,1
526,0.526,0.26138598,0.09162037,True,1
527,0.527,0.26946974,0.07275716,True,1
528,0.528,0.26946974,0.07275716,True,1
529,0.529,0.3045005,0.04042046,True,1
530,0.53,0.26946974,0.067367435,True,1
531,0.531,0.27755353,0.0323367,True,1
532,0.532,0.26138598,0.0754512,True,1
533,0.533,0.27216378,0.10239818,True,1
534,0.534,0.30719617,0.11587166,True,1
535,0.535,0.2748595,0.018863212,True,1
536,0.536,0.25599626,0.07814688,True,1
537,0.537,0.2667757,0.07275716,True,1
538,0.538,0.2748595,0.061977714,True,1
539,0.539,0.2748595,0.067367435,True,1
540,0.54,0.29911077,0.0646734,True,1
541,0.541,0.34492096,0.08084092,True,1
542,0.542,0.33144745,0.08892469,True,1
543,0.543,0.33414316,0.0754512,True,1
544,0.544,0.26138598,0.070061475,True,1
545,0.545,0.3557004,0.08623065,True,1
546,0.546,0.34761664,0.0080837635,True,1
547,0.547,0.30180645,0.11048194,True,1
548,0.548,0.29641673,0.0754512,True,1
549,0.549,0.3045005,0.021557251,True,1
550,0.55,0.27216378,0.029641015,True,1
551,0.551,0.3098902,0.0754512,True,1
552,0.552,0.3098902,0.07275716,True,1
553,0.553,0.29641673,0.05658799,True,1
554,0.554,0.3098902,0.070061475,True,1
555,0.555,0.32605773,0.07814688,True,1
556,0.556,0.30719617,0.05389395,True,1
557,0.557,0.29911077,0.045810185,True,1
558,0.558,0.3287534,0.07814688,True,1
559,0.559,0.30719617,0.059283674,True,1
560,0.56,0.31258425,0.05658799,True,1
561,0.561,0.28833297,0.08623065,True,1
562,0.562,0.26408002,0.07275716,True,1
563,0.563,0.2667757,0.05389395,True,1
564,0.564,0.30719617,0.0323367,True,1
565,0.565,0.30180645,0.08892469,True,1
566,0.566,0.30719617,0.09162037,True,1
567,0.567,0.2802492,0.05658799,True,1
568,0.568,0.26408002,0.0646734,True,1
569,0.569,0.2479125,0.04042046,True,1
570,0.57,0.2748595,0.04042046,True,1
571,0.571,0.28833297,0.10509386,True,1
572,0.572,0.2802492,0.12126139,True,1
573,0.573,0.26408002,0.1077879,True,1
574,0.574,0.27216378,0.09970414,True,1
575,0.575,0.2290493,0.0323367,True,1
576,0.576,0.20210232,0.05658799,True,1
577,0.577,0.2290493,0.1077879,True,1
578,0.578,0.32066965,0.1077879,True,1
579,0.579,0.3045005,0.1077879,True,1
580,0.58,0.29911077,0.16707158,True,1
581,0.581,0.26946974,0.09700845,True,1
582,0.582,0.27755353,0.13473487,True,1
583,0.583,0.291027,0.08892469,True,1
584,0.584,0.26138598,0.1077879,True,1
585,0.585,0.23713306,0.1509024,True,1
586,0.586,0.18593478,0.12665111,True,1
587,0.587,0.23443902,0.09970414,True,1
588,0.588,0.25599626,0.09700845,True,1
589,0.589,0.21826984,0.04042046,True,1
590,0.59,0.27755353,0.14820836,True,1
591,0.591,0.25330222,0.11317763,True,1
592,0.592,0.28833297,0.07814688,True,1
593,0.593,0.23174332,0.1401246,True,1
594,0.594,0.27755353,0.07814688,True,1
595,0.595,0.25330222,0.15629213,True,1
596,0.596,0.26138598,0.1589878,True,1
597,0.597,0.22365956,0.11317763,True,1
598,0.598,0.20749204,0.15629213,True,1
599,0.599,0.16437589,0.070061475,True,1
600,0.6,0.24521682,0.13204083,True,1
601,0.601,0.22096552,0.11317763,True,1
602,0.602,0.25599626,0.13742891,True,1
603,0.603,0.2290493,0.1589878,True,1
604,0.604,0.21288176,0.17784938,True,1
605,0.605,0.23443902,0.13473487,True,1
606,0.606,0.26138598,0.0754512,True,1
607,0.607,0.26408002,0.12934515,True,1
608,0.608,0.25060654,0.05119991,True,1
609,0.609,0.1832391,0.13204083,True,1
610,0.61,0.2748595,0.19401854,True,1
611,0.611,0.25060654,0.14820836,True,1
612,0.612,0.25330222,0.16168185,True,1
613,0.613,0.26408002,0.1589878,True,1
614,0.614,0.2667757,0.1724613,True,1
615,0.615,0.26408002,0.16976562,True,1
616,0.616,0.2856373,0.1401246,True,1
