,t,x,y,status,evt
0,0.0,0.23443902,-3.0908184,False,0
1,0.001,0.22365956,-3.0827339,False,0
2,0.002,0.23443902,-3.104292,False,0
3,0.003,0.23443902,-3.0935123,False,0
4,0.004,0.23982874,-3.0935123,False,0
5,0.005,0.2748595,-3.0962074,False,0
6,0.006,0.25330222,-3.0989022,False,0
7,0.007,0.27216378,-3.0935123,False,0
8,0.008,0.22365956,-3.053092,False,0
9,0.009,0.27216378,-3.0584817,False,0
10,0.01,0.27216378,-3.0881236,False,0
11,0.011,0.23982874,-3.0719552,False,0
12,0.012,0.2748595,-3.0935123,False,0
13,0.013,0.2748595,-3.07465,False,0
14,0.014,0.25599626,-3.0584817,False,0
15,0.015,0.2586903,-3.0881236,False,0
16,0.016,0.25060654,-3.0611765,False,0
17,0.017,0.2586903,-3.0665655,False,0
18,0.018,0.25060654,-3.0692604,False,0
19,0.019,0.2479125,-3.053092,False,0
20,0.02,0.2479125,-3.0342295,False,0
21,0.021,0.2479125,-3.0423133,False,0
22,0.022,0.25599626,-3.0396185,False,0
23,0.023,0.24521682,-3.020756,False,0
24,0.024,0.23982874,-3.026145,False,0
25,0.025,0.2586903,-3.0423133,False,0
26,0.026,0.26138598,-3.0288398,False,0
27,0.027,0.2856373,-3.0072825,False,0
28,0.028,0.26408002,-3.0180612,False,0
29,0.029,0.2586903,-3.0288398,False,0
30,0.03,0.2667757,-2.993809,False,0
31,0.031,0.25060654,-2.999198,False,0
32,0.032,0.26946974,-2.9533887,False,0
33,0.033,0.24252278,-2.9857244,False,0
34,0.034,0.23713306,-2.9641674,False,0
35,0.035,0.27216378,-2.947999,False,0
36,0.036,0.26408002,-2.947999,False,0
37,0.037,0.27755353,-2.9345255,False,0
38,0.038,0.25330222,-2.9129682,False,0
39,0.039,0.29641673,-2.9372203,False,0
40,0.04,0.33144745,-2.9345255,False,0
41,0.041,0.30719617,-2.9048836,False,0
42,0.042,0.33953124,-2.9102733,False,0
43,0.043,0.35839444,-2.9075785,False,0
44,0.044,0.38264737,-2.864463,False,0
45,0.045,0.3853414,-2.8779366,False,0
46,0.046,0.39073113,-2.789012,False,0
47,0.047,0.3853414,-2.786317,False,0
48,0.048,0.42306784,-2.7970958,False,0
49,0.049,0.40420464,-2.7297282,False,0
50,0.05,0.40420464,-2.656972,False,0
51,0.051,0.41767812,-2.635414,False,0
52,0.052,0.43654132,-2.6327198,False,0
53,0.053,0.42306784,-2.5896044,False,0
54,0.054,0.41767812,-2.5195422,False,0
55,0.055,0.44731912,-2.4602585,False,0
56,0.056,0.44193104,-2.468343,False,0
57,0.057,0.4742661,-2.8563793,False,0
58,0.058,0.5200763,-2.9129682,False,0
59,0.059,0.45540455,-2.7458966,False,0
60,0.06,0.5012131,-2.3066611,False,0
61,0.061,0.5119925,-1.8566464,False,0
62,0.062,0.5012131,-1.3742957,False,0
63,0.063,0.54702324,-0.88386047,False,0
64,0.064,0.54702324,-0.2290493,False,0
65,0.065,0.61169666,0.5092985,False,0
66,0.066,0.6009172,1.2880651,False,0
67,0.067,0.68714786,2.0533597,False,0
68,0.068,0.67098033,2.8967998,False,0
69,0.069,0.7167889,3.675568,False,0
70,0.07,0.7491256,4.392357,False,0
71,0.071,0.73026234,5.230407,False,0
72,0.072,0.8596092,6.1412163,False,0
73,0.073,0.8245768,7.0358543,False,0
74,0.074,0.7114008,7.9062433,False,0
75,0.075,0.74104184,8.617642,False,0
76,0.076,0.73026234,9.3047905,False,0
77,0.077,0.786852,10.091642,False,0
78,0.078,1.0374585,10.886578,False,0
79,0.079,,,False,0
80,0.08,,,False,0
81,0.081,,,False,0
82,0.082,,,False,0
83,0.083,,,False,0
84,0.084,,,False,0
85,0.085,,,False,0
86,0.086,,,False,0
87,0.087,,,False,0
88,0.088,,,False,0
89,0.089,,,False,0
90,0.09,,,False,0
91,0.091,,,False,0
92,0.092,,,False,0
93,0.093,,,False,0
94,0.094,,,False,0
95,0.095,,,False,0
96,0.096,,,False,0
97,0.097,,,False,0
98,0.098,,,False,0
99,0.099,,,False,0
100,0.1,,,False,0
101,0.101,,,False,0
102,0.102,,,False,0
103,0.103,,,False,0
104,0.104,,,False,0
105,0.105,,,False,0
106,0.106,,,False,0
107,0.107,,,False,0
108,0.108,,,False,0
109,0.109,,,False,0
110,0.11,,,False,0
111,0.111,,,False,0
112,0.112,,,False,0
113,0.113,,,False,0
114,0.114,,,False,0
115,0.115,,,False,0
116,0.116,,,False,0
117,0.117,,,False,0
118,0.118,,,False,0
119,0.119,,,False,0
120,0.12,,,False,0
121,0.121,,,False,0
122,0.122,,,False,0
123,0.123,,,False,0
124,0.124,,,False,0
125,0.125,,,False,0
126,0.126,,,False,0
127,0.127,,,False,0
128,0.128,,,False,0
129,0.129,,,False,0
130,0.13,,,False,0
131,0.131,,,False,0
132,0.132,,,False,0
133,0.133,,,False,0
134,0.134,,,False,0
135,0.135,,,False,0
136,0.136,,,False,0
137,0.137,,,False,0
138,0.138,,,False,0
139,0.139,,,False,0
140,0.14,,,False,0
141,0.141,,,False,0
142,0.142,,,False,0
143,0.143,,,False,0
144,0.144,,,False,0
145,0.145,,,False,0
146,0.146,,,False,0
147,0.147,,,False,0
148,0.148,,,False,0
149,0.149,,,False,0
150,0.15,,,False,0
151,0.151,,,False,0
152,0.152,-3.524664,14.233391,False,0
153,0.153,-1.2314771,12.977662,False,0
154,0.154,1.0051218,11.527916,False,0
155,0.155,1.021291,11.182995,False,0
156,0.156,1.075185,10.805737,False,0
157,0.157,0.94853383,10.525488,False,0
158,0.158,0.8973339,10.113199,False,0
159,0.159,0.79762983,9.776362,False,0
160,0.16,0.789546,9.391021,False,0
161,0.161,0.68175817,9.03532,False,0
162,0.162,0.6386436,8.706567,False,0
163,0.163,0.59283346,8.380509,False,0
164,0.164,0.5012131,8.054452,False,0
165,0.165,0.495825,7.733782,False,0
166,0.166,0.4931293,7.4535327,False,0
167,0.167,0.36109012,7.122085,False,0
168,0.168,0.3853414,6.884952,False,0
169,0.169,0.34492096,6.6154823,False,0
170,0.17,0.30180645,6.3002024,False,0
171,0.171,0.2856373,6.044206,False,0
172,0.172,0.30180645,5.7720423,False,0
173,0.173,0.25330222,5.491793,False,0
174,0.174,0.21826984,5.3004704,False,0
175,0.175,0.19671258,4.9259067,False,0
176,0.176,0.18054506,4.6699104,False,0
177,0.177,0.14820836,4.413914,False,0
178,0.178,0.12934515,4.09594,False,0
179,0.179,0.16707158,3.8237765,False,0
180,0.18,0.12934515,3.621674,False,0
181,0.181,0.035030738,3.2929206,False,0
182,0.182,0.09431441,3.0611758,False,0
183,0.183,0.035030738,2.7836223,False,0
184,0.184,0.07275716,2.5869095,False,0
185,0.185,0.070061475,2.4252276,False,0
186,0.186,0.0646734,2.2339048,False,0
187,0.187,0.016167527,2.0075495,False,0
188,0.188,0.0026940396,1.8458678,False,0
189,0.189,-0.035030738,1.6410714,False,0
190,0.19,0.021557251,1.4713042,False,0
191,0.191,-0.037726425,1.3150121,False,0
192,0.192,-0.09700845,1.1506362,False,0
193,0.193,-0.08084092,0.99973214,False,0
194,0.194,-0.070061475,0.8757767,False,0
195,0.195,-0.12126139,0.7033154,False,0
196,0.196,-0.09431441,0.54702324,False,0
197,0.197,-0.08353496,0.3664782,False,0
198,0.198,-0.1077879,0.23982874,False,0
199,0.199,-0.1401246,0.08353496,False,0
200,0.2,-0.13473487,-0.035030738,False,0
201,0.201,-0.10509386,-0.0754512,False,0
202,0.202,-0.18054506,-0.2802492,False,0
203,0.203,-0.16437589,-0.3664782,False,0
204,0.204,-0.14820836,-0.42576188,False,0
205,0.205,-0.1509024,-0.42037216,False,0
206,0.206,-0.11856735,-0.47965583,False,0
207,0.207,-0.16168185,-0.5308557,False,0
208,0.208,-0.14281864,-0.5066028,False,0
209,0.209,-0.1401246,-0.4931293,False,0
210,0.21,-0.13204083,-0.42845756,False,0
211,0.211,-0.14281864,-0.3745636,False,0
212,0.212,-0.16168185,-0.32066965,False,0
213,0.213,-0.12665111,-0.29911077,False,0
214,0.214,-0.11048194,-0.28833297,False,0
215,0.215,-0.11587166,-0.3853414,False,0
216,0.216,-0.13204083,-0.35031068,False,0
217,0.217,-0.09162037,-0.37725765,False,0
218,0.218,-0.10239818,-0.34761664,False,0
219,0.219,-0.09431441,-0.35839444,False,0
220,0.22,-0.08623065,-0.34492096,False,0
221,0.221,-0.07814688,-0.34492096,False,0
222,0.222,-0.11317763,-0.39342517,False,0
223,0.223,-0.1077879,-0.42306784,False,0
224,0.224,-0.1077879,-0.4580986,False,0
225,0.225,-0.10509386,-0.4877396,False,0
226,0.226,-0.09431441,-0.4823515,False,0
227,0.227,-0.1401246,-0.5874437,False,0
228,0.228,-0.09970414,-0.5712762,False,0
229,0.229,-0.1509024,-0.5685805,False,0
230,0.23,-0.12126139,-0.5389395,False,0
231,0.231,-0.12934515,-0.6278642,False,0
232,0.232,-0.13742891,-0.609001,False,0
233,0.233,-0.11048194,-0.609001,False,0
234,0.234,-0.12395543,-0.6224745,False,0
235,0.235,-0.13473487,-0.6602009,False,0
236,0.236,-0.13204083,-0.6036129,False,0
237,0.237,-0.14281864,-0.6925376,False,0
238,0.238,-0.1077879,-0.6655906,False,0
239,0.239,-0.11856735,-0.66828465,False,0
240,0.24,-0.13742891,-0.6628949,False,0
241,0.241,-0.1509024,-0.6413377,False,0
242,0.242,-0.11317763,-0.6413377,False,0
