,t,x,y,status,evt
0,0.0,-0.037726425,0.61169666,False,0
1,0.001,-0.0646734,0.59283346,False,0
2,0.002,-0.05389395,0.6063069,False,0
3,0.003,-0.07275716,0.61169666,False,0
4,0.004,-0.08892469,0.6224745,False,0
5,0.005,-0.07814688,0.55780274,False,0
6,0.006,-0.048504226,0.6036129,False,0
7,0.007,-0.09162037,0.5658865,False,0
8,0.008,-0.08084092,0.5685805,False,0
9,0.009,-0.1077879,0.53624547,False,0
10,0.01,-0.08623065,0.5146866,False,0
11,0.011,-0.0754512,0.5012131,False,0
12,0.012,-0.09700845,0.5119925,False,0
13,0.013,-0.07275716,0.55780274,False,0
14,0.014,-0.08353496,0.61169666,False,0
15,0.015,-0.11587166,0.57935995,False,0
16,0.016,-0.061977714,0.609001,False,0
17,0.017,-0.024252936,0.57397026,False,0
18,0.018,-0.09970414,0.57935995,False,0
19,0.019,-0.10239818,0.549719,False,0
20,0.02,-0.10509386,0.57666594,False,0
21,0.021,-0.067367435,0.6224745,False,0
22,0.022,-0.09970414,0.57666594,False,0
23,0.023,-0.07814688,0.59822315,False,0
24,0.024,-0.0323367,0.5901394,False,0
25,0.025,-0.10239818,0.59283346,False,0
26,0.026,-0.0754512,0.5901394,False,0
27,0.027,-0.14551432,0.56049675,False,0
28,0.028,-0.070061475,0.61169666,False,0
29,0.029,-0.059283674,0.55510706,False,0
30,0.03,-0.11587166,0.5901394,False,0
31,0.031,-0.09431441,0.5685805,False,0
32,0.032,-0.07814688,0.6197804,False,0
33,0.033,-0.11048194,0.5847497,False,0
34,0.034,-0.061977714,0.5712762,False,0
35,0.035,-0.09700845,0.6036129,False,0
36,0.036,-0.0754512,0.61439073,False,0
37,0.037,-0.08623065,0.5874437,False,0
38,0.038,-0.12126139,0.6009172,False,0
39,0.039,-0.12395543,0.59283346,False,0
40,0.04,-0.12665111,0.59822315,False,0
41,0.041,-0.09970414,0.59283346,False,0
42,0.042,-0.12665111,0.6278642,False,0
43,0.043,-0.13473487,0.6170864,False,0
44,0.044,-0.13742891,0.59822315,False,0
45,0.045,-0.17784938,0.582054,False,0
46,0.046,-0.15629213,0.6170864,False,0
47,0.047,-0.1509024,0.6170864,False,0
48,0.048,-0.12934515,0.59822315,False,0
49,0.049,-0.1832391,0.6036129,False,0
50,0.05,-0.14820836,0.6440334,False,0
51,0.051,-0.17784938,0.59283346,False,0
52,0.052,-0.16437589,0.6224745,False,0
53,0.053,-0.14820836,0.6386436,False,0
54,0.054,-0.19401854,0.65211713,False,0
55,0.055,-0.24252278,0.6036129,False,0
56,0.056,-0.21826984,0.61169666,False,0
57,0.057,-0.18054506,0.61169666,False,0
58,0.058,-0.20210232,0.6224745,False,0
59,0.059,-0.20749204,0.5901394,False,0
60,0.06,-0.16976562,0.5901394,False,0
61,0.061,-0.19132286,0.57666594,False,0
62,0.062,-0.23713306,0.6009172,False,0
63,0.063,-0.19940828,0.5901394,False,0
64,0.064,-0.18862882,0.6440334,False,0
65,0.065,-0.22365956,0.6440334,False,0
66,0.066,-0.27755353,0.6036129,False,0
67,0.067,-0.23174332,0.6036129,False,0
68,0.068,-0.23982874,0.61439073,False,0
69,0.069,-0.23443902,0.6009172,False,0
70,0.07,-0.22635525,0.65211713,False,0
71,0.071,-0.23443902,0.68445385,False,0
72,0.072,-0.23982874,0.59552747,False,0
73,0.073,-0.25599626,0.6009172,False,0
74,0.074,-0.22096552,0.5874437,False,0
75,0.075,-0.2479125,0.6278642,False,0
76,0.076,-0.24521682,0.63594794,False,0
77,0.077,-0.23443902,0.6063069,False,0
78,0.078,-0.25330222,0.59552747,False,0
79,0.079,-0.2290493,0.59552747,False,0
80,0.08,-0.20479636,0.5631924,False,0
81,0.081,-0.23174332,0.609001,False,0
82,0.082,-0.23713306,0.6251702,False,0
83,0.083,-0.20210232,0.6170864,False,0
84,0.084,-0.23443902,0.5847497,False,0
85,0.085,-0.25599626,0.6170864,False,0
86,0.086,-0.22365956,0.5847497,False,0
87,0.087,-0.25599626,0.59822315,False,0
88,0.088,-0.23713306,0.57935995,False,0
